pid,name,username,num_ctx_switches,memory_info,cpu_percent,memory_percent,nice,create_time,utime,stime,cutime,cstime
1063,Code Helper (Renderer),jachian,"pctxsw(voluntary=140475495354276, involuntary=0)","pmem(rss=27856896, vms=73522565120, pfaults=20525, pageins=46)",0.0,0.3242969512939453,0,1681222336.693126,0.339138784,0.123018864,0.0,0.0
1081,Code Helper (Plugin),jachian,"pctxsw(voluntary=140475495357961, involuntary=0)","pmem(rss=43974656, vms=84289019904, pfaults=44624, pageins=19)",0.0,0.511932373046875,0,1681222338.188099,0.9898816,0.1766656,0.0,0.0
1120,Python,jachian,"pctxsw(voluntary=140475495357720, involuntary=0)","pmem(rss=11051008, vms=34436411392, pfaults=11765, pageins=414)",0.0,0.12865066528320312,0,1681222339.809811,0.85600448,0.239481968,0.0,0.0
1138,cpptools,jachian,"pctxsw(voluntary=140475495410172, involuntary=0)","pmem(rss=10952704, vms=34508722176, pfaults=22078, pageins=1863)",0.0,0.12750625610351562,0,1681222341.934108,1.848141312,2.14599232,0.0,0.0
1139,Python,jachian,"pctxsw(voluntary=140475495350900, involuntary=0)","pmem(rss=3100672, vms=34392576000, pfaults=4872, pageins=55)",0.0,0.03609657287597656,0,1681222341.940411,0.135422544,0.045115528,0.0,0.0
1171,Code Helper (Plugin),jachian,"pctxsw(voluntary=140475495436316, involuntary=0)","pmem(rss=207568896, vms=84346667008, pfaults=303043, pageins=70)",0.0,2.4164199829101562,0,1681222345.00094,19.061886976,1.666161536,0.0,0.0
1194,zsh,jachian,"pctxsw(voluntary=140475495350554, involuntary=0)","pmem(rss=937984, vms=34415706112, pfaults=2999, pageins=19)",0.0,0.010919570922851562,0,1681222347.206785,0.045105036,0.029071464,0.0,0.0
1196,zsh,jachian,"pctxsw(voluntary=140475495351573, involuntary=0)","pmem(rss=3923968, vms=34416869376, pfaults=15724, pageins=8)",0.0,0.045680999755859375,0,1681222347.258252,0.121257424,0.156500656,0.0,0.0
1203,zsh,jachian,"pctxsw(voluntary=140475495350523, involuntary=0)","pmem(rss=937984, vms=34416754688, pfaults=2950, pageins=8)",0.0,0.010919570922851562,0,1681222347.307619,0.044910772,0.021935826,0.0,0.0
1231,zsh,jachian,"pctxsw(voluntary=140475495350555, involuntary=0)","pmem(rss=937984, vms=34415706112, pfaults=3002, pageins=8)",0.0,0.010919570922851562,0,1681222347.479978,0.044967936,0.022089744,0.0,0.0
1436,sysmond,root,"pctxsw(voluntary=140475495353107, involuntary=0)","pmem(rss=1019904, vms=34466136064, pfaults=1398, pageins=18)",0.0,0.011873245239257812,0,1681222357.241385,0.068051168,0.135451536,0.0,0.0
1440,extensionkitservice,jachian,"pctxsw(voluntary=140475495350609, involuntary=0)","pmem(rss=2928640, vms=34467008512, pfaults=2062, pageins=3)",0.0,0.03409385681152344,0,1681222358.280069,0.027167976,0.023556124,0.0,0.0
1445,CalendarFocusConfigurationExtension,jachian,"pctxsw(voluntary=140475495350655, involuntary=0)","pmem(rss=7999488, vms=34505826304, pfaults=3302, pageins=75)",0.0,0.09312629699707031,0,1681222358.704877,0.026585516,0.041390716,0.0,0.0
1447,SafariLinkExtension,jachian,"pctxsw(voluntary=140475495350550, involuntary=0)","pmem(rss=6950912, vms=34506153984, pfaults=3119, pageins=24)",0.0,0.08091926574707031,0,1681222358.986001,0.038297496,0.031858312,0.0,0.0
1449,MailShortcutsExtension,jachian,"pctxsw(voluntary=140475495350628, involuntary=0)","pmem(rss=9523200, vms=34505879552, pfaults=3657, pageins=45)",0.0,0.11086463928222656,0,1681222359.392601,0.031165252,0.040809616,0.0,0.0
1451,systemstats,root,"pctxsw(voluntary=140475495351664, involuntary=0)","pmem(rss=3153920, vms=34498678784, pfaults=2124, pageins=89)",0.0,0.036716461181640625,0,1681222359.483318,0.03528556,0.066830636,0.0,0.0
1452,MessagesActionExtension,jachian,"pctxsw(voluntary=140475495350491, involuntary=0)","pmem(rss=8056832, vms=34505826304, pfaults=3209, pageins=27)",0.0,0.09379386901855469,0,1681222359.647116,0.023634356,0.032038788,0.0,0.0
1496,adprivacyd,jachian,"pctxsw(voluntary=140475495353666, involuntary=0)","pmem(rss=9691136, vms=34503475200, pfaults=6327, pageins=55)",0.0,0.11281967163085938,0,1681222367.431065,0.272488288,0.134359248,0.0,0.0
1506,remotemanagementd,_rmd,"pctxsw(voluntary=140475495351333, involuntary=0)","pmem(rss=4235264, vms=34500358144, pfaults=2996, pageins=73)",0.0,0.049304962158203125,0,1681222369.778921,0.093228136,0.091420024,0.0,0.0
1527,assistant_service,jachian,"pctxsw(voluntary=140475495410014, involuntary=0)","pmem(rss=30830592, vms=34533986304, pfaults=50853, pageins=516)",0.0,0.3589153289794922,0,1681222373.184779,12.575654912,4.795505664,0.0,0.0
1528,distnoted,_rmd,"pctxsw(voluntary=140475495350914, involuntary=0)","pmem(rss=1101824, vms=34437611520, pfaults=1569, pageins=6)",0.0,0.012826919555664062,0,1681222373.833912,0.03367602,0.021918574,0.0,0.0
1529,InteractiveLegacyProfilesSubscriber,_rmd,"pctxsw(voluntary=140475495351192, involuntary=0)","pmem(rss=6930432, vms=34972446720, pfaults=3376, pageins=4)",0.0,0.08068084716796875,0,1681222374.030469,0.068477248,0.04654288,0.0,0.0
1534,LegacyProfilesSubscriber,_rmd,"pctxsw(voluntary=140475495351035, involuntary=0)","pmem(rss=6930432, vms=34972430336, pfaults=3362, pageins=2)",0.0,0.08068084716796875,0,1681222375.221301,0.0529579,0.031213428,0.0,0.0
1535,PasscodeSettingsSubscriber,_rmd,"pctxsw(voluntary=140475495351136, involuntary=0)","pmem(rss=6926336, vms=34972446720, pfaults=3353, pageins=3)",0.0,0.08063316345214844,0,1681222375.427975,0.06830432,0.039202888,0.0,0.0
1536,AccountSubscriber,_rmd,"pctxsw(voluntary=140475495351077, involuntary=0)","pmem(rss=4919296, vms=34972413952, pfaults=2815, pageins=13)",0.0,0.05726814270019531,0,1681222376.077092,0.056128944,0.028146172,0.0,0.0
1553,ManagementTestSubscriber,_rmd,"pctxsw(voluntary=140475495350943, involuntary=0)","pmem(rss=2727936, vms=35002699776, pfaults=2214, pageins=5)",0.0,0.031757354736328125,0,1681222377.103734,0.054297344,0.023626852,0.0,0.0
1554,weatherd,jachian,"pctxsw(voluntary=140475495352290, involuntary=0)","pmem(rss=7774208, vms=34503770112, pfaults=5158, pageins=117)",0.0,0.09050369262695312,0,1681222377.521134,0.131562496,0.101833776,0.0,0.0
1555,online-authd,root,"pctxsw(voluntary=140475495350448, involuntary=0)","pmem(rss=1011712, vms=34466488320, pfaults=1120, pageins=1)",0.0,0.011777877807617188,0,1681222377.52184,0.005888526,0.0110561,0.0,0.0
1585,ShipIt,jachian,"pctxsw(voluntary=140475495350460, involuntary=0)","pmem(rss=3784704, vms=35001692160, pfaults=1922, pageins=18)",0.0,0.04405975341796875,-1,1681222383.567142,0.013930212,0.015395802,0.0,0.0
1595,biomesyncd,jachian,"pctxsw(voluntary=140475495350806, involuntary=0)","pmem(rss=4145152, vms=34467287040, pfaults=2672, pageins=31)",0.0,0.04825592041015625,0,1681222386.004224,0.054110824,0.049876048,0.0,0.0
1739,storeaccountd,jachian,"pctxsw(voluntary=140475495350785, involuntary=0)","pmem(rss=8290304, vms=34466521088, pfaults=3962, pageins=10)",0.0,0.0965118408203125,0,1681222407.511152,0.106742512,0.034758496,0.0,0.0
1785,devicecheckd,jachian,"pctxsw(voluntary=140475495350395, involuntary=0)","pmem(rss=2187264, vms=34465939456, pfaults=1984, pageins=15)",0.0,0.025463104248046875,0,1681222417.248236,0.026656568,0.017121622,0.0,0.0
1830,mdworker,_spotlight,"pctxsw(voluntary=140475495350438, involuntary=0)","pmem(rss=4481024, vms=34474954752, pfaults=2687, pageins=20)",0.0,0.052165985107421875,0,1681222423.344618,0.043131024,0.025382272,0.0,0.0
1933,mobileactivationd,root,"pctxsw(voluntary=140475495350428, involuntary=0)","pmem(rss=1703936, vms=34466705408, pfaults=1827, pageins=16)",0.0,0.01983642578125,0,1681222434.120782,0.031061748,0.019011984,0.0,0.0
1999,dataaccessd,jachian,"pctxsw(voluntary=140475495363528, involuntary=0)","pmem(rss=12189696, vms=34518368256, pfaults=14736, pageins=326)",0.0,0.14190673828125,0,1681222449.279516,1.369519872,0.61030208,0.0,0.0
2057,remindd,jachian,"pctxsw(voluntary=140475495355549, involuntary=0)","pmem(rss=13983744, vms=34518487040, pfaults=10558, pageins=186)",0.0,0.16279220581054688,0,1681222462.338356,0.618607168,0.203614336,0.0,0.0
2077,MTLCompilerService,jachian,"pctxsw(voluntary=140475495351119, involuntary=0)","pmem(rss=1585152, vms=34978676736, pfaults=6355, pageins=1052)",0.0,0.018453598022460938,0,1681222464.713715,0.0412382,0.319829568,0.0,0.0
2227,proactiveeventtrackerd,jachian,"pctxsw(voluntary=140475495350543, involuntary=0)","pmem(rss=3170304, vms=34497847296, pfaults=2307, pageins=11)",0.0,0.036907196044921875,0,1681222494.623132,0.034473488,0.02152792,0.0,0.0
2255,MobileSMSSpotlightImporterCatalyst,jachian,"pctxsw(voluntary=140475495350556, involuntary=0)","pmem(rss=7049216, vms=34505089024, pfaults=2789, pageins=7)",0.0,0.08206367492675781,0,1681222499.506947,0.022435206,0.023638196,0.0,0.0
2256,csimporter,jachian,"pctxsw(voluntary=140475495350511, involuntary=0)","pmem(rss=5824512, vms=34505256960, pfaults=2463, pageins=18)",0.0,0.06780624389648438,0,1681222499.711089,0.018206294,0.020268954,0.0,0.0
2258,com.apple.Notes.SpotlightIndexExtension,jachian,"pctxsw(voluntary=140475495351007, involuntary=0)","pmem(rss=10461184, vms=34506489856, pfaults=4330, pageins=107)",0.0,0.12178421020507812,0,1681222500.056731,0.068043824,0.07237056,0.0,0.0
2259,com.apple.mail.SpotlightIndexExtension,jachian,"pctxsw(voluntary=140475495350603, involuntary=0)","pmem(rss=8462336, vms=34505207808, pfaults=3457, pageins=19)",0.0,0.09851455688476562,0,1681222500.666989,0.028429896,0.030477608,0.0,0.0
2297,VirtualBox,jachian,"pctxsw(voluntary=140475495557058, involuntary=0)","pmem(rss=45142016, vms=35532828672, pfaults=74576, pageins=431)",0.0,0.5255222320556641,0,1681222508.222973,4.291931904,3.081830144,0.0,0.0
2308,VBoxXPCOMIPCD,jachian,"pctxsw(voluntary=140475495437268, involuntary=0)","pmem(rss=3399680, vms=34969128960, pfaults=1827, pageins=0)",0.0,0.039577484130859375,0,1681222510.501419,1.325166592,2.838282496,0.0,0.0
2310,VBoxSVC,jachian,"pctxsw(voluntary=140475495727009, involuntary=0)","pmem(rss=9572352, vms=35025817600, pfaults=4953, pageins=0)",0.0,0.11143684387207031,0,1681222510.686966,3.822491392,4.977849344,0.0,0.0
2341,VirtualBoxVM,jachian,"pctxsw(voluntary=140475499043026, involuntary=0)","pmem(rss=2803998720, vms=38006874112, pfaults=8102753, pageins=147)",0.0,32.64284133911133,0,1681222515.406787,1302.802726912,258.18243072,0.0,0.0
2442,tzd,root,"pctxsw(voluntary=140475495350502, involuntary=0)","pmem(rss=2617344, vms=34466566144, pfaults=1475, pageins=7)",0.0,0.030469894409179688,0,1681222540.522967,0.017743926,0.018772598,0.0,0.0
2560,memoryanalyticsd,root,"pctxsw(voluntary=140475495350493, involuntary=0)","pmem(rss=2408448, vms=35000614912, pfaults=1415, pageins=9)",0.0,0.02803802490234375,0,1681222567.485627,0.01259584,0.024649892,0.0,0.0
2764,CAReportingService,root,"pctxsw(voluntary=140475495351899, involuntary=0)","pmem(rss=4882432, vms=34497605632, pfaults=5869, pageins=58)",0.0,0.0568389892578125,0,1681222609.827479,0.209750832,0.21150152,0.0,0.0
2906,EscrowSecurityAlert,jachian,"pctxsw(voluntary=140475495350994, involuntary=0)","pmem(rss=8806400, vms=34497314816, pfaults=3614, pageins=19)",0.0,0.10251998901367188,0,1681222640.08151,0.0658266,0.059816092,0.0,0.0
2991,mdworker,jachian,"pctxsw(voluntary=140475495350418, involuntary=0)","pmem(rss=4882432, vms=34474627072, pfaults=2802, pageins=20)",0.0,0.0568389892578125,0,1681222659.769394,0.033103706,0.01690984,0.0,0.0
3458,ssh-agent,jachian,"pctxsw(voluntary=140475495350361, involuntary=0)","pmem(rss=1036288, vms=34432036864, pfaults=1147, pageins=3)",0.0,0.012063980102539062,0,1681222747.252205,0.014261022,0.011272786,0.0,0.0
5168,colorsync.useragent,jachian,"pctxsw(voluntary=140475495350767, involuntary=0)","pmem(rss=2379776, vms=34497015808, pfaults=1529, pageins=31)",0.0,0.027704238891601562,0,1681223076.798515,0.022674056,0.036426016,0.0,0.0
5169,com.apple.ColorSyncXPCAgent,jachian,"pctxsw(voluntary=140475495350511, involuntary=0)","pmem(rss=1499136, vms=34458050560, pfaults=1102, pageins=3)",0.0,0.017452239990234375,0,1681223076.855832,0.007455733,0.011729146,0.0,0.0
5182,com.apple.Safari.SearchHelper,jachian,"pctxsw(voluntary=140475495360225, involuntary=0)","pmem(rss=10203136, vms=34676170752, pfaults=7964, pageins=7)",0.0,0.11878013610839844,0,1681223079.931983,0.520005408,0.207353952,0.0,0.0
5217,AppleSpell,jachian,"pctxsw(voluntary=140475495354409, involuntary=0)","pmem(rss=30003200, vms=34779889664, pfaults=12260, pageins=899)",0.0,0.34928321838378906,0,1681223088.359866,0.342689696,0.376050784,0.0,0.0
5218,naturallanguaged,jachian,"pctxsw(voluntary=140475495350616, involuntary=0)","pmem(rss=3989504, vms=34496393216, pfaults=2464, pageins=18)",0.0,0.046443939208984375,0,1681223088.362213,0.03947554,0.022494336,0.0,0.0
5219,keyboardservicesd,jachian,"pctxsw(voluntary=140475495351760, involuntary=0)","pmem(rss=6623232, vms=34501607424, pfaults=5198, pageins=21)",0.0,0.07710456848144531,0,1681223088.584314,0.242417712,0.070739328,0.0,0.0
5975,com.apple.Safari.SafeBrowsing.Service,jachian,"pctxsw(voluntary=140475495350774, involuntary=0)","pmem(rss=5017600, vms=34529603584, pfaults=3272, pageins=16)",0.0,0.05841255187988281,0,1681223238.622749,0.0519365,0.031729362,0.0,0.0
5976,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495355567, involuntary=0)","pmem(rss=27570176, vms=143381123072, pfaults=34849, pageins=1375)",0.0,0.32095909118652344,0,1681223238.856208,0.613641856,0.460137312,0.0,0.0
5977,contentlinkingd,jachian,"pctxsw(voluntary=140475495351614, involuntary=0)","pmem(rss=4988928, vms=34497859584, pfaults=3174, pageins=7)",0.0,0.058078765869140625,0,1681223239.565086,0.092849776,0.044539984,0.0,0.0
6023,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495413855, involuntary=0)","pmem(rss=129953792, vms=143952846848, pfaults=248207, pageins=1047)",0.0,1.5128612518310547,0,1681223250.254844,8.94334464,1.898470784,0.0,0.0
6039,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495404034, involuntary=0)","pmem(rss=201134080, vms=143984705536, pfaults=130787, pageins=1359)",0.0,2.3415088653564453,0,1681223253.09637,5.085876736,1.604467712,0.0,0.0
6048,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495356965, involuntary=0)","pmem(rss=26226688, vms=143303180288, pfaults=19506, pageins=155)",0.0,0.30531883239746094,0,1681223254.918524,0.324673248,0.198637152,0.0,0.0
6049,com.apple.WebKit.GPU,jachian,"pctxsw(voluntary=140475495353401, involuntary=0)","pmem(rss=8572928, vms=39070601216, pfaults=6021, pageins=166)",0.0,0.09980201721191406,0,1681223255.062842,0.08784396,0.108622088,0.0,0.0
6050,com.apple.audio.SandboxHelper,jachian,"pctxsw(voluntary=140475495350385, involuntary=0)","pmem(rss=2539520, vms=34468868096, pfaults=2073, pageins=3)",0.0,0.02956390380859375,0,1681223255.36816,0.0341696,0.011442694,0.0,0.0
6119,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495357871, involuntary=0)","pmem(rss=27275264, vms=143312805888, pfaults=17571, pageins=169)",0.0,0.31752586364746094,0,1681223270.147576,0.386722848,0.248951632,0.0,0.0
6130,reversetemplated,jachian,"pctxsw(voluntary=140475495350667, involuntary=0)","pmem(rss=8577024, vms=38947381248, pfaults=5529, pageins=94)",0.0,0.09984970092773438,0,1681223272.036736,0.064522688,0.035580808,0.0,0.0
6190,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495378533, involuntary=0)","pmem(rss=36122624, vms=143383490560, pfaults=49111, pageins=317)",0.0,0.42052268981933594,0,1681223286.506441,1.938892544,0.8046048,0.0,0.0
6680,mediaanalysisd,jachian,"pctxsw(voluntary=140475495363082, involuntary=0)","pmem(rss=16920576, vms=34661384192, pfaults=106392, pageins=5650)",0.0,0.19698143005371094,0,1681223389.481136,1.020383104,1.050800384,0.0,0.0
6700,MTLCompilerService,jachian,"pctxsw(voluntary=140475495352042, involuntary=0)","pmem(rss=10403840, vms=35025723392, pfaults=6377, pageins=192)",0.0,0.12111663818359375,0,1681223396.699669,0.095370512,0.2881424,0.0,0.0
6702,AuthenticationServicesAgent,jachian,"pctxsw(voluntary=140475495350753, involuntary=0)","pmem(rss=4608000, vms=34465890304, pfaults=2638, pageins=12)",0.0,0.05364418029785156,0,1681223397.021577,0.049543952,0.0298386,0.0,0.0
6939,com.apple.iCloudHelper,jachian,"pctxsw(voluntary=140475495351225, involuntary=0)","pmem(rss=7004160, vms=34497679360, pfaults=9989, pageins=9)",0.0,0.08153915405273438,0,1681223437.65813,0.173594,0.068694016,0.0,0.0
7062,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495361430, involuntary=0)","pmem(rss=30863360, vms=126193119232, pfaults=34588, pageins=230)",0.0,0.3592967987060547,0,1681223452.343957,0.83889408,0.343996992,0.0,0.0
7093,MTLCompilerService,jachian,"pctxsw(voluntary=140475495350512, involuntary=0)","pmem(rss=8847360, vms=35025723392, pfaults=5309, pageins=66)",0.0,0.102996826171875,0,1681223459.477523,0.070822688,0.027254284,0.0,0.0
7354,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495351333, involuntary=0)","pmem(rss=22634496, vms=126041935872, pfaults=8282, pageins=4)",0.0,0.2635002136230469,0,1681223516.41876,0.07929776,0.059257024,0.0,0.0
7356,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495351602, involuntary=0)","pmem(rss=22941696, vms=143284027392, pfaults=9695, pageins=5)",0.0,0.2670764923095703,0,1681223517.241294,0.101823088,0.060884712,0.0,0.0
7358,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495362132, involuntary=0)","pmem(rss=40173568, vms=143684419584, pfaults=46875, pageins=376)",0.0,0.467681884765625,0,1681223517.497857,1.560882816,0.337769888,0.0,0.0
7396,mdworker_shared,jachian,"pctxsw(voluntary=140475495351662, involuntary=0)","pmem(rss=16154624, vms=34482937856, pfaults=21205, pageins=20)",0.0,0.1880645751953125,0,1681223525.740549,0.225814224,0.109548696,0.0,0.0
7451,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495370183, involuntary=0)","pmem(rss=63897600, vms=126195802112, pfaults=44433, pageins=219)",0.0,0.743865966796875,0,1681223539.058829,1.709874176,0.68579872,0.0,0.0
7462,MTLCompilerService,jachian,"pctxsw(voluntary=140475495350651, involuntary=0)","pmem(rss=9789440, vms=35025723392, pfaults=5608, pageins=81)",0.0,0.11396408081054688,0,1681223541.24463,0.075338464,0.03170106,0.0,0.0
8259,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495353954, involuntary=0)","pmem(rss=29032448, vms=126161285120, pfaults=31907, pageins=28)",0.0,0.337982177734375,0,1681223718.876581,0.551113856,0.128723072,0.0,0.0
8332,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495351599, involuntary=0)","pmem(rss=27561984, vms=126061359104, pfaults=13275, pageins=174)",0.0,0.3208637237548828,0,1681223734.650178,0.10872416,0.088682136,0.0,0.0
8333,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495351260, involuntary=0)","pmem(rss=28442624, vms=143222554624, pfaults=9034, pageins=4)",0.0,0.33111572265625,0,1681223736.379411,0.09423944,0.066118536,0.0,0.0
8344,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495350960, involuntary=0)","pmem(rss=24297472, vms=143217192960, pfaults=7817, pageins=2)",0.0,0.28285980224609375,0,1681223737.38497,0.076467656,0.051196288,0.0,0.0
8355,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495350931, involuntary=0)","pmem(rss=25755648, vms=143221805056, pfaults=8042, pageins=48)",0.0,0.299835205078125,0,1681223739.976553,0.08176808,0.062133948,0.0,0.0
8380,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495382478, involuntary=0)","pmem(rss=231190528, vms=126572568576, pfaults=94399, pageins=342)",0.0,2.6914119720458984,0,1681223745.89956,4.685004288,0.835429632,0.0,0.0
8399,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495358554, involuntary=0)","pmem(rss=50835456, vms=143369261056, pfaults=17701, pageins=142)",0.0,0.5918025970458984,0,1681223748.338578,0.576227328,0.222171968,0.0,0.0
8402,com.apple.WebKit.WebContent,jachian,"pctxsw(voluntary=140475495350734, involuntary=0)","pmem(rss=21209088, vms=143157682176, pfaults=6768, pageins=2)",0.0,0.24690628051757812,0,1681223751.34826,0.053462616,0.050056792,0.0,0.0
9032,mdworker_shared,jachian,"pctxsw(voluntary=140475495350580, involuntary=0)","pmem(rss=14393344, vms=34483503104, pfaults=6172, pageins=24)",0.0,0.16756057739257812,0,1681223892.951746,0.0604673,0.029610768,0.0,0.0
9033,mdworker_shared,jachian,"pctxsw(voluntary=140475495350557, involuntary=0)","pmem(rss=12681216, vms=34483499008, pfaults=4370, pageins=18)",0.0,0.1476287841796875,0,1681223893.16502,0.051285344,0.020282728,0.0,0.0
9191,cpptools-srv,jachian,"pctxsw(voluntary=140475495350554, involuntary=0)","pmem(rss=10407936, vms=38785929216, pfaults=2814, pageins=330)",0.0,0.12116432189941406,0,1681223916.824187,0.076618272,0.510469312,0.0,0.0
9236,sudo,root,"pctxsw(voluntary=140475495350524, involuntary=0)","pmem(rss=4825088, vms=34448666624, pfaults=1559, pageins=7)",0.0,0.056171417236328125,0,1681223925.815648,0.011319976,0.033302796,0.0,0.0
9250,ExploreSearchResults,root,"pctxsw(voluntary=140475495351361, involuntary=0)","pmem(rss=9658368, vms=35669078016, pfaults=2677, pageins=0)",0.0,0.11243820190429688,0,1681223929.50632,0.282298752,0.012525552,0.0,0.0
9259,Python,root,"pctxsw(voluntary=140475495350399, involuntary=0)","pmem(rss=10563584, vms=34909966336, pfaults=3735, pageins=3)",0.0,0.12297630310058594,0,1681223930.836351,0.125280784,0.075634,0.0,0.0
